timestamp,m5_price_momentum_3,m5_price_momentum_6,m5_price_acceleration,m5_volatility_3,m5_volatility_6,m5_max_move_3,m5_avg_range_3,m5_avg_range_6,m5_range_expansion,m5_trend_consistency,m5_volume_trend,m5_volume_avg,m5_spread_avg,m5_spread_volatility,m5_spread_trend,m5_resistance_distance,m5_support_distance,m15_momentum_4h,m15_momentum_2h,m15_momentum_1h,m15_trend_slope,m15_vol_regime,m15_avg_range,m15_range_volatility,m15_current_range_percentile,m15_price_vs_sma20,m15_price_vs_sma50,m15_sma20_vs_sma50,momentum_confluence,momentum_divergence,vol_m5_vs_m15,vol_regime_alignment,price_level_diff,price_level_alignment,trend_strength_ratio,session_asia,session_london,session_newyork,session_overlap,session_transition,session_vol_anomaly,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_weekend,current_open,current_high,current_low,current_close,current_volume,current_spread
2023-11-08 06:45:00+00:00,-0.020000000000209184,-0.0500000000001819,0.009999999999763531,7.980848237518909e-06,1.598967891085982e-05,1.044934809124598e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,4.7022312087161355e-05,5.224701343004729e-06,0,0,2.2899999999999636,0.34738095238093425,0.553489902343247,0.9067499999999882,0.4322485230909856,0.5858897982788159,0,0,0,0,1,0.06950745176318564,0,0.0003238265856404419,1,0.032268513919146403,1,0,0,0,0,1.2499999999999998,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1913.985,1913.985,1913.985,1913.985,0,0.0003
2023-11-08 07:00:00+00:00,0.009999999999990905,-0.01999999999998181,0.03999999999996362,6.031027569151704e-06,1.0270470791575795e-05,5.223036725787722e-06,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,0.0,1.5669028337423498e-05,0,0,1.990000000000009,0.3633333333334312,0.985666339801126,0.8349999999999795,0.3011881234615776,1.1122616527833609,0,0,0,0,1,0.054691948027877337,0,1.0446128012066223e-05,1,0.49999477699055417,1,0,0,0,0,1.25,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1914.605,1914.605,1914.605,1914.605,0,0.0003
2023-11-08 07:15:00+00:00,-0.0029999999999290594,-0.0029999999999290594,-0.0029999999999290594,5.3008186855148716e-06,5.934521828400581e-06,5.223064005965838e-06,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,1.0446128012066223e-05,0.0,0,0,1.25,0.3746428571430308,1.1625594748761916,0.871249999999975,0.31091742128282396,0.6392372584975538,0,0,0,1,0,0.021602327226807758,0,3.6562784830589644e-05,1,0.04285557593696663,1,0,0,0,0,1.25,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1914.585,1914.585,1914.585,1914.585,0,0.0003
2023-11-08 07:30:00+00:00,0.040000000000190994,0.11000000000012733,-0.02999999999974534,1.3145122057566105e-05,1.013751582017511e-05,2.089345643074836e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,5.22325497579852e-06,4.700929478230545e-05,0,0,0.9200000000000728,0.3846428571427985,1.025514457161112,0.9849999999999852,0.24383835395022369,1.0457747760718508,0,0,0,1,0,0.10082433882776941,0,0.0002036654559886118,1,0.10258499558452909,1,0,0,0,0,1.25,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1914.515,1914.515,1914.515,1914.515,0,0.0003
2023-11-08 07:45:00+00:00,-0.03999999999996362,-0.03999999999996362,-0.03999999999996362,3.0150256101779844e-06,7.134717096499376e-06,1.0444273274345939e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,3.1333147075152776e-05,0.0,0,0,0.8530000000000655,0.3548928571429731,0.874060735833974,1.0121249999999975,0.18615388219735704,-1.6391009223025608,0,0,0,0,1,0.06857704847356261,0,0.0002887037982561408,1,0.07235361932521514,1,0,0,0,0,1.25,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1914.905,1914.905,1914.905,1914.905,0,0.0003
2023-11-08 08:00:00+00:00,0.0,-0.026999999999816282,0.026999999999816282,0.0,4.225150050058256e-06,0.0,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,3.654478458851341e-06,0.0,0,0,0.9700000000000273,0.28839285714295587,0.842323868102849,0.9721250000000055,0.23830738703258122,-1.603496243898824,0,0,0,0,0,0.0615621674811356,0,5.0638065730287036e-05,1,0.0,0,1,0,0,1,0.8333333333333334,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1915.458,1915.458,1915.458,1915.458,0,0.0003
2023-11-08 08:15:00+00:00,0.049999999999954525,-0.009999999999990905,0.10999999999989996,1.8333659561135012e-05,1.5977269247358736e-05,2.6102504535385762e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,1.0440838294897201e-05,2.6102095737243005e-05,0,0,-0.3300000000001546,0.10903571428581459,1.9548200270735558,1.083375000000018,0.3422275506568437,1.831018568777778,0,0,0,0,1,0.03814442260440684,0,0.0007157092966458928,1,0.03647024826918992,0,1,0,0,1,0.8333333333333334,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1915.555,1915.555,1915.555,1915.555,0,0.0003
2023-11-08 08:30:00+00:00,0.0,-0.009999999999990905,0.009999999999990905,4.64333757837089e-06,4.908105483013671e-06,5.224155450012091e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,5.224155449964818e-06,5.224155449964818e-06,0,0,-0.5599999999999454,-0.0017499999998594833,1.4617716282192603,1.0221250000000168,0.39497429844053,-1.2459671475918623,0,0,0,0,0,0.032294263835939384,0,8.357950108265849e-05,1,0.0,0,1,0,0,1,0.8333333333333334,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1914.185,1914.185,1914.185,1914.185,0,0.0003
2023-11-08 08:45:00+00:00,-0.01999999999998181,-0.029999999999972715,-0.009999999999990905,1.2063504321630656e-05,1.0315919991717365e-05,1.0447328487539487e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,2.0894875270634928e-05,0.0,0,0,-0.7530000000001564,-0.0246785714285024,1.136731709289752,0.9708750000000066,0.4010811950216751,-0.5506989675446393,0,0,0,0,1,0.02894692096125488,0,0.00018801851982415044,1,0.05556600299315579,0,1,0,0,1,0.8333333333333333,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1914.345,1914.345,1914.345,1914.345,0,0.0003
2023-11-08 09:00:00+00:00,-0.009999999999990905,-0.03999999999996362,0.01999999999998181,7.977844172429874e-06,6.325001654315049e-06,1.0445418769933212e-05,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,2.089094664711463e-05,5.222736661778658e-06,0,0,-1.1000000000001364,-0.07296428571428473,0.939148910735894,0.9809999999999945,0.4077923140871839,0.6621017382447704,0,0,0,1,0,0.021453708055798063,0,0.00013058546688221975,1,0.03999477726330184,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1914.705,1914.705,1914.705,1914.705,0,0.0003
2023-11-08 09:15:00+00:00,-0.12000000000011823,-0.3300000000001546,0.08999999999991815,3.4250930024643485e-05,2.7784673904286735e-05,5.745490442909951e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,0.00011491521085636764,1.044683735056808e-05,0,0,0.09000000000014552,-0.14065476190461143,0.42609540873197715,1.0981250000000102,0.5476013767853117,1.6597383398405479,0,0,0,1,0,0.07975503350126475,0,9.403037703560684e-05,1,0.6666039856438264,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1914.455,1914.455,1914.455,1914.455,0,0.0003
2023-11-08 09:30:00+00:00,-0.01999999999998181,0.0,-0.03999999999996362,3.0160021166863064e-06,5.722491563524339e-06,5.2238825462014304e-06,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,1.0447819670622981e-05,0.0,0,0,-0.2799999999999727,-0.17834523809525554,0.5376114325052845,1.0793749999999989,0.5446094111510666,0.019509394774252373,0,0,0,1,0,0.029142542517706087,0,0.00010971414241420035,1,0.09522764741832149,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1914.275,1914.275,1914.275,1914.275,0,0.0003
2023-11-08 09:45:00+00:00,0.01999999999998181,0.049999999999954525,-0.009999999999990905,1.087578810196173e-05,8.998833348750954e-06,1.5673694577111874e-05,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,0.0,1.5673448916297365e-05,0,0,-0.14999999999986358,-0.09595238095236293,0.8297787897120986,1.0997500000000002,0.531581132095591,-0.4322011940005565,0,0,0,1,0,0.02568423108219927,0,0.00025593414657714667,1,0.04082677549651857,0,1,0,0,0,0.8333333333333333,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1914.065,1914.065,1914.065,1914.065,0,0.0003
2023-11-08 10:00:00+00:00,-0.009999999999990905,0.009999999999990905,-0.029999999999972715,1.507778155278226e-05,1.5287602295000313e-05,1.5669355702296883e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,2.0892583394033402e-05,2.0892583394033402e-05,0,0,-0.3999999999998636,-0.023333333333319644,1.2437562221479737,1.1285000000000025,0.505661094862128,-0.6100924178953907,0,0,0,1,0,0.07154935541392078,0,0.00026122551337344013,1,0.019994776854133305,0,1,0,0,0,0.8333333333333333,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1914.555,1914.555,1914.555,1914.555,0,0.0003
2023-11-08 10:15:00+00:00,0.049999999999954525,0.03999999999996362,0.05999999999994543,1.596150288383026e-05,1.5021823590505731e-05,2.6123233742847418e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,5.224510267464051e-06,4.17960821398312e-05,0,0,-0.8100000000001728,-0.1109523809523989,1.2634377306960183,1.0135000000000218,0.45677315407729324,-0.4893019609510832,0,0,0,0,1,0.06750380424566976,0,0.00030834115073970285,1,0.08471964016042911,0,1,0,0,0,0.8333333333333334,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1914.055,1914.055,1914.055,1914.055,0,0.0003
2023-11-08 10:30:00+00:00,-0.10000000000013642,-0.10000000000013642,-0.10000000000013642,1.0878761102223309e-05,1.3082247766671976e-05,2.612992320427665e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,5.226121198983855e-05,0.0,0,0,-1.2100000000000364,-0.21511904761893336,1.1844981350227197,1.073125000000033,0.4137495576173677,-0.15981890199656237,0,0,0,1,0,0.07419753339299356,0,0.0003188950547740942,1,0.1638821650177689,0,1,0,0,0,0.8333333333333335,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1913.465,1913.465,1913.465,1913.465,0,0.0003
2023-11-08 10:45:00+00:00,0.009999999999990905,0.0,0.01999999999998181,7.985649311365133e-06,8.747837262070123e-06,1.0455684886556682e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,0.0,1.5683363349533924e-05,0,0,-1.1700000000000728,-0.2010714285713709,1.1071166222061761,1.1068750000000307,0.39417560897939846,-0.22039669127419143,0,0,0,1,0,0.031794783259897846,0,0.00027699600446327985,1,0.018873152316068877,0,1,0,0,0,0.8333333333333333,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1912.855,1912.855,1912.855,1912.855,0,0.0003
2023-11-08 11:00:00+00:00,0.009999999999990905,0.0,0.01999999999998181,3.017444406807208e-06,3.3054360975912554e-06,5.2263670216046165e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,0.0,5.226339706849853e-06,0,0,-1.0900000000001455,-0.2173809523808088,1.0262725190941673,1.0367500000000405,0.4142624254537841,-0.8370298117676376,0,0,0,0,1,0.029252344081893467,0,0.0002195544612682787,1,0.02380429746979118,0,1,0,0,0,0.8333333333333335,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1913.385,1913.385,1913.385,1913.385,0,0.0003
2023-11-08 11:15:00+00:00,-0.11000000000012733,-0.10000000000013642,-0.12000000000011823,6.03623746144693e-06,1.2221902758375453e-05,2.6136752717675904e-05,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,5.7502358903653405e-05,0.0,0,0,0.38000000000010914,-0.1441666666665488,1.2329675643976636,0.9408750000000339,0.18035000693092781,1.6585804741029868,0,0,0,0,1,0.03367397513374472,0,0.00045980735117008385,1,0.12505750235903285,0,1,0,0,0,0.8333333333333334,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1912.965,1912.965,1912.965,1912.965,0,0.0003
2023-11-08 11:30:00+00:00,0.06999999999993634,0.10000000000013642,0.03999999999973625,6.0335801680037254e-06,7.866880474006264e-06,1.56758239604482e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,0.0,5.747591889631988e-05,0,0,2.3330000000000837,0.02870238095250053,1.1662533262152397,1.0308750000000657,0.357775443340039,2.177692780495297,0,0,0,1,0,0.043149585993986515,0,0.0007012366409982073,1,0.052158690253354095,0,1,0,0,0,0.8333333333333334,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1913.845,1913.845,1913.845,1913.845,0,0.0003
2023-11-08 11:45:00+00:00,-0.03999999999996362,-0.03999999999996362,-0.03999999999996362,4.7377101509829455e-06,4.849567792251502e-06,1.0442620930750657e-05,0.0,0.0,1,0.09090909090909091,,0.0,0.0003,0.0,0,2.088567806396219e-05,0.0,0,0,2.230000000000018,0.2629166666666263,1.087600046261105,1.0380000000000393,0.354668054061054,-0.31296870053321496,0,0,0,0,1,0.011726443465913144,0,0.00022290491565367114,1,0.09369770066628952,0,1,0,0,0,0.8333333333333333,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1915.188,1915.188,1915.188,1915.188,0,0.0003
2023-11-08 12:00:00+00:00,-0.029999999999972715,-0.06999999999993634,0.009999999999990905,9.041606391384116e-06,6.938406026194488e-06,1.566052165191678e-05,0.0,0.0,1,0.09090909090909091,,0.0,0.0003,0.0,0,3.6541789451396204e-05,0.0,0,0,3.8600000000001273,0.519154761904901,0.6205133740985572,1.1392500000000325,0.39667429964644124,1.2371610674985962,0,0,0,0,1,0.015912210200187234,0,0.0006312522009051615,1,0.024809049196636516,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1915.615,1915.615,1915.615,1915.615,0,0.0003
2023-11-08 12:15:00+00:00,-0.01999999999998181,0.0,-0.03999999999996362,6.023964057488932e-06,6.598956426154113e-06,1.0433811810539595e-05,0.0,0.0,1,0.09090909090909091,,0.0,0.0003,0.0,0,1.043392067610857e-05,0.0,0,0,3.2100000000000364,0.6653928571429857,0.9028181960671556,1.1205000000000211,0.41848638824083334,-1.148185493009153,0,0,0,0,1,0.021257418145303297,0,0.0001199756918815674,1,0.08696695565972058,0,1,0,0,0,0.8333333333333335,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1916.825,1916.825,1916.825,1916.825,0,0.0003
2023-11-08 12:30:00+00:00,0.09000000000014552,0.049999999999954525,0.1300000000003365,2.6083114369280865e-05,2.7881383030854717e-05,4.173307006727356e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,0.0,5.73796787260289e-05,0,0,2.086999999999989,0.6791309523809312,0.8578227946163336,1.0658750000000339,0.4617069068761303,-1.0740038596236696,0,0,0,1,0,0.06981694042113458,0,0.00011474618925299045,1,0.4091378561013866,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1917.055,1917.055,1917.055,1917.055,0,0.0003
2023-11-08 12:45:00+00:00,0.009999999999990905,-0.05999999999994543,0.07999999999992724,7.967239388082394e-06,1.0431341176592197e-05,1.0431580566905296e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,2.0862943500522157e-05,1.0431471750261079e-05,0,0,0.5699999999999363,0.5535833333333614,1.5877172400730506,1.1333750000000293,0.49248899552604636,0.8662630106977752,0,0,0,0,1,0.027446484179497636,0,0.0005688386037883323,1,0.009169096190720805,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1917.275,1917.275,1917.275,1917.275,0,0.0003
2023-11-08 13:00:00+00:00,0.009999999999990905,0.029999999999972715,-0.009999999999990905,3.0130351831032135e-06,4.366341861846348e-06,5.21873002212736e-06,0.0,0.0,1,0.18181818181818182,,0.0,0.0003,0.0,0,0.0,1.5656108361130433e-05,0,0,-0.8900000000001,0.29553571428579334,0.9577419038621661,1.2271250000000293,0.4667429508228602,0.45608615968324767,0,0,0,0,1,0.01361181909786484,0,0.00013048459368402373,1,0.039994781297176575,0,1,1,1,1,0.6666666666666667,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1916.185,1916.185,1916.185,1916.185,0,0.0003
2023-11-08 13:15:00+00:00,-0.08000000000015461,-0.13000000000010914,-0.03000000000020009,7.97249961798265e-06,6.101569656571086e-06,2.0876772242384156e-05,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,6.26326049683931e-05,0.0,0,0,-0.09000000000014552,0.14689285714305747,1.214712852423691,1.230875000000026,0.46698162628275597,0.08378273961525377,0,0,0,0,1,0.023654545627226225,0,0.000537307671240723,1,0.07771165798275251,0,1,1,1,1,0.6666666666666666,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1915.935,1915.935,1915.935,1915.935,0,0.0003
2023-11-08 13:30:00+00:00,-0.060000000000172804,-0.040000000000190994,-0.08000000000015461,1.088462653357791e-10,1.0775123203662198e-05,1.0433049815183892e-05,0.0,0.0,1,0.36363636363636365,,0.0,0.0003,0.0,0,3.12994759946962e-05,0.0,0,0,-0.39000000000010004,0.06119047619049283,1.049643542348043,1.1921250000000043,0.42283615114395173,0.7281189159608581,0,0,0,1,0,0.023177472748896918,0,4.173437634491753e-05,1,0.7499687005268475,0,1,1,1,1,0.6666666666666667,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1916.965,1916.965,1916.965,1916.965,0,0.0003
2023-11-08 13:45:00+00:00,0.0,0.03999999999996362,-0.03999999999996362,9.035733962819535e-06,7.854164067351779e-06,1.0433594086256548e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,1.0433594086229382e-05,1.0433594086229382e-05,0,0,1.6100000000001273,0.056666666666804755,0.8698070390276365,1.2300000000000182,0.40904068955816897,0.0,0,0,0,0,0,0.02307884766376985,0,0.00047450327068330133,1,0.0,0,1,1,1,1,0.6666666666666666,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1916.885,1916.885,1916.885,1916.885,0,0.0003
2023-11-08 14:00:00+00:00,-0.01999999999998181,0.01999999999998181,-0.05999999999994543,2.3512233459380698e-05,1.73460202166238e-05,2.607092856821147e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,3.128592993513145e-05,0.0,0,0,2.519999999999982,0.18488095238099214,0.6826839325896114,1.1762500000000387,0.37587754464902945,0.06318547180620503,0,0,0,0,1,0.035020987964122424,0,0.0003440268340929834,1,0.03031345894632113,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1917.795,1917.795,1917.795,1917.795,0,0.0003
2023-11-08 14:15:00+00:00,0.016999999999825377,-0.003000000000156433,0.03699999999980719,1.1612708122919585e-05,8.990653762471575e-06,1.0425055578577869e-05,0.0,0.0,1,0.45454545454545453,,0.0,0.0003,0.0,0,1.0425055578568072e-05,8.861297241699897e-06,0,0,1.4100000000000819,0.2922619047619839,0.8024572678268314,1.201250000000016,0.3400603937957907,-1.062311302906482,0,0,0,0,1,0.01654432449831228,0,4.1701961295329247e-05,1,0.21249113870076874,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1918.455,1918.455,1918.455,1918.455,0,0.0003
